Study.Phase,Site,Tran,Dist,Replicate,Date.placed.in.field,Date.removed.from.field,Year,Flux,Filter_Num,RB_Num,Flood_Obsv,Bio_Obsv,Drop_Obsv,OpenBag_Obsv,Position_Obsv,DryTime_Obsv,NegValue_Num,Master_Flag,marsh_edge_type,marsh_orientation,Phen_Period,Marsh_Area
M5,SanPablo,1,12,a,2025-11-03,2025-12-02,2025,3.913761662,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,1,12,b,2025-11-03,2025-12-02,2025,3.290963774,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,1,12,c,2025-11-03,2025-12-02,2025,4.138543458,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,1,24,a,2025-11-03,2025-12-02,2025,13.67531905,0,0,0,1,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,1,24,b,2025-11-03,2025-12-02,2025,20.89706438,0,0,0,1,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,1,24,c,2025-11-03,2025-12-02,2025,22.28532369,0,0,0,1,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,1,48,a,2025-11-03,2025-12-02,2025,8.894627068,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Upland
M5,SanPablo,1,48,b,2025-11-03,2025-12-02,2025,13.33465023,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Upland
M5,SanPablo,1,48,c,2025-11-03,2025-12-02,2025,12.44777303,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Upland
M5,SanPablo,2,0.5,a,2025-11-03,2025-12-02,2025,0.801940361,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M5,SanPablo,2,0.5,b,2025-11-03,2025-12-02,2025,1.013496511,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M5,SanPablo,2,0.5,c,2025-11-03,2025-12-02,2025,0.842918186,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M5,SanPablo,2,2,a,2025-11-03,2025-12-02,2025,4.466203444,0,0,1,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M5,SanPablo,2,2,b,2025-11-03,2025-12-02,2025,1.469130892,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M5,SanPablo,2,2,c,2025-11-03,2025-12-02,2025,1.027372599,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M5,SanPablo,2,6,a,2025-11-03,2025-12-02,2025,4.025420813,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M5,SanPablo,2,6,b,2025-11-03,2025-12-02,2025,3.285706037,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M5,SanPablo,2,6,c,2025-11-03,2025-12-02,2025,4.036315711,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M5,SanPablo,2,12,a,2025-11-03,2025-12-02,2025,5.737600072,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,2,12,b,2025-11-03,2025-12-02,2025,3.732722067,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,2,12,c,2025-11-03,2025-12-02,2025,4.637323803,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,2,24,a,2025-11-03,2025-12-02,2025,24.54387394,0,0,0,1,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,2,24,b,2025-11-03,2025-12-02,2025,28.70973595,0,0,0,1,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,2,24,c,2025-11-03,2025-12-02,2025,25.13740196,0,0,0,1,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,2,48,a,2025-11-03,2025-12-02,2025,3.851265059,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Upland
M5,SanPablo,2,48,b,2025-11-03,2025-12-02,2025,11.24716614,0,0,0,0,1,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Upland
M5,SanPablo,2,48,c,2025-11-03,2025-12-02,2025,13.02292607,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Upland
M5,SanPablo,1,18,a,2025-11-03,2025-12-02,2025,3.928121567,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,1,18,b,2025-11-03,2025-12-02,2025,3.778441691,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,1,18,c,2025-11-03,2025-12-02,2025,2.457346502,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,2,18,a,2025-11-03,2025-12-02,2025,3.367606018,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,2,18,b,2025-11-03,2025-12-02,2025,3.41042969,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M5,SanPablo,2,18,c,2025-11-03,2025-12-02,2025,1.898218758,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,1,0.5,a,2025-12-02,2026-01-11,2025,0.444494213,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,1,0.5,b,2025-12-02,2026-01-11,2025,0.193304485,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,1,0.5,c,2025-12-02,2026-01-11,2025,0.458051857,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,1,2,a,2025-12-02,2026-01-11,2025,0.688806876,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,1,2,b,2025-12-02,2026-01-11,2025,0.628996055,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,1,2,c,2025-12-02,2026-01-11,2025,0.266790842,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,1,6,a,2025-12-02,2026-01-11,2025,1.35214896,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,1,6,b,2025-12-02,2026-01-11,2025,1.109526091,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,1,6,c,2025-12-02,2026-01-11,2025,0.536371808,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,1,12,a,2025-12-02,2026-01-11,2025,1.851712094,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,1,12,b,2025-12-02,2026-01-11,2025,2.469534554,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,1,12,c,2025-12-02,2026-01-11,2025,1.429407878,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,1,18,a,2025-12-02,2026-01-11,2025,1.393489948,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,1,18,b,2025-12-02,2026-01-11,2025,1.284360744,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,1,18,c,2025-12-02,2026-01-11,2025,1.423670441,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,1,24,a,2025-12-02,2026-01-11,2025,1.71883409,0,0,0,1,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,1,24,b,2025-12-02,2026-01-11,2025,1.976075635,0,0,0,1,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,1,24,c,2025-12-02,2026-01-11,2025,1.798490157,0,0,0,1,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,1,48,a,2025-12-02,2026-01-11,2025,16.20527422,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Upland
M6,SanPablo,1,48,b,2025-12-02,2026-01-11,2025,25.85088903,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Upland
M6,SanPablo,1,48,c,2025-12-02,2026-01-11,2025,30.08107023,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Upland
M6,SanPablo,2,0.5,a,2025-12-02,2026-01-11,2025,0.15208139,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,2,0.5,b,2025-12-02,2026-01-11,2025,0.33139596,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,2,0.5,c,2025-12-02,2026-01-11,2025,0.321768068,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,2,2,a,2025-12-02,2026-01-11,2025,0.871108056,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,2,2,b,2025-12-02,2026-01-11,2025,0.370772072,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,2,2,c,2025-12-02,2026-01-11,2025,0.306717119,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,2,6,a,2025-12-02,2026-01-11,2025,1.466544032,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,2,6,b,2025-12-02,2026-01-11,2025,1.262747109,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,2,6,c,2025-12-02,2026-01-11,2025,1.381975775,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge
M6,SanPablo,2,12,a,2025-12-02,2026-01-11,2025,1.042209445,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,2,12,b,2025-12-02,2026-01-11,2025,1.268012976,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,2,12,c,2025-12-02,2026-01-11,2025,1.039104941,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,2,18,a,2025-12-02,2026-01-11,2025,1.439310852,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,2,18,b,2025-12-02,2026-01-11,2025,1.344839622,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,2,18,c,2025-12-02,2026-01-11,2025,1.391996642,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,2,24,a,2025-12-02,2026-01-11,2025,2.107958102,0,0,0,1,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,2,24,b,2025-12-02,2026-01-11,2025,4.753309747,0,0,0,1,0,1,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,2,24,c,2025-12-02,2026-01-11,2025,1.966369149,0,0,0,1,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform
M6,SanPablo,2,48,a,2025-12-02,2026-01-11,2025,15.97888122,0,0,1,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Upland
M6,SanPablo,2,48,b,2025-12-02,2026-01-11,2025,21.16713589,0,0,1,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Upland
M6,SanPablo,2,48,c,2025-12-02,2026-01-11,2025,31.4663077,0,0,1,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Upland
M7,SanPablo,1,0.5,a,2026-01-11,2026-02-06,2026,1.540523119,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,1,0.5,b,2026-01-11,2026-02-06,2026,0.769143092,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,1,0.5,c,2026-01-11,2026-02-06,2026,0.854267559,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,1,2,a,2026-01-11,2026-02-06,2026,2.50204267,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,1,2,b,2026-01-11,2026-02-06,2026,1.82056327,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,1,2,c,2026-01-11,2026-02-06,2026,1.073849991,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,1,6,a,2026-01-11,2026-02-06,2026,1.963183027,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,1,6,b,2026-01-11,2026-02-06,2026,1.573835321,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,1,6,c,2026-01-11,2026-02-06,2026,1.672200029,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,1,12,a,2026-01-11,2026-02-06,2026,3.939142785,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,1,12,b,2026-01-11,2026-02-06,2026,2.784642197,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,1,12,c,2026-01-11,2026-02-06,2026,1.603399146,0,0,0,0,0,1,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,1,24,a,2026-01-11,2026-02-06,2026,1.724798244,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,1,24,b,2026-01-11,2026-02-06,2026,1.682175552,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,1,24,c,2026-01-11,2026-02-06,2026,1.79722659,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,1,48,a,2026-01-11,2026-02-06,2026,1.288414434,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M7,SanPablo,1,48,b,2026-01-11,2026-02-06,2026,1.279043487,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M7,SanPablo,1,48,c,2026-01-11,2026-02-06,2026,1.398387023,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M7,SanPablo,2,0.5,a,2026-01-11,2026-02-06,2026,0.993924888,0,0,0,1,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,2,0.5,b,2026-01-11,2026-02-06,2026,1.223180556,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,2,0.5,c,2026-01-11,2026-02-06,2026,0.995738619,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,2,2,a,2026-01-11,2026-02-06,2026,2.789760951,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,2,2,b,2026-01-11,2026-02-06,2026,1.447418233,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,2,2,c,2026-01-11,2026-02-06,2026,1.485990257,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,2,6,a,2026-01-11,2026-02-06,2026,2.291831183,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,2,6,b,2026-01-11,2026-02-06,2026,1.707567794,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,2,6,c,2026-01-11,2026-02-06,2026,2.369761182,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M7,SanPablo,2,12,a,2026-01-11,2026-02-06,2026,1.151961363,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,2,12,b,2026-01-11,2026-02-06,2026,1.127294614,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,2,12,c,2026-01-11,2026-02-06,2026,1.204075917,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,2,24,a,2026-01-11,2026-02-06,2026,2.164084025,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,2,24,b,2026-01-11,2026-02-06,2026,2.540251948,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,2,24,c,2026-01-11,2026-02-06,2026,2.130953195,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,2,48,a,2026-01-11,2026-02-06,2026,1.700010579,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M7,SanPablo,2,48,b,2026-01-11,2026-02-06,2026,2.042201265,0,0,0,0,0,1,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M7,SanPablo,2,48,c,2026-01-11,2026-02-06,2026,1.889605984,0,1,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M7,SanPablo,1,18,a,2026-01-11,2026-02-06,2026,1.275476482,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,1,18,b,2026-01-11,2026-02-06,2026,0.632750479,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,1,18,c,2026-01-11,2026-02-06,2026,0.605121302,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,2,18,a,2026-01-11,2026-02-06,2026,1.379463757,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,2,18,b,2026-01-11,2026-02-06,2026,1.116835429,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M7,SanPablo,2,18,c,2026-01-11,2026-02-06,2026,0.900638629,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,1,0.5,a,2026-02-07,2026-03-06,2026,NA,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,1,0.5,b,2026-02-07,2026-03-06,2026,NA,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,1,0.5,c,2026-02-07,2026-03-06,2026,1.043567392,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,1,2,a,2026-02-07,2026-03-06,2026,2.208636885,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,1,2,b,2026-02-07,2026-03-06,2026,2.076364354,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,1,2,c,2026-02-07,2026-03-06,2026,1.755044568,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,1,6,a,2026-02-07,2026-03-06,2026,2.943180248,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,1,6,b,2026-02-07,2026-03-06,2026,2.489599575,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,1,6,c,2026-02-07,2026-03-06,2026,2.207006765,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,1,12,a,2026-02-07,2026-03-06,2026,6.113703908,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,1,12,b,2026-02-07,2026-03-06,2026,4.031634137,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,1,12,c,2026-02-07,2026-03-06,2026,5.688184574,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,1,18,a,2026-02-07,2026-03-06,2026,2.289851753,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,1,18,b,2026-02-07,2026-03-06,2026,1.249952129,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,1,18,c,2026-02-07,2026-03-06,2026,1.005958213,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,1,24,a,2026-02-07,2026-03-06,2026,2.160781242,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,1,24,b,2026-02-07,2026-03-06,2026,2.622745384,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,1,24,c,2026-02-07,2026-03-06,2026,2.734583207,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,1,48,a,2026-02-07,2026-03-06,2026,0.813604145,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M8,SanPablo,1,48,b,2026-02-07,2026-03-06,2026,1.284126414,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M8,SanPablo,1,48,c,2026-02-07,2026-03-06,2026,2.24799262,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M8,SanPablo,2,0.5,a,2026-02-07,2026-03-06,2026,0.819076688,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,2,0.5,b,2026-02-07,2026-03-06,2026,2.01494379,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,2,0.5,c,2026-02-07,2026-03-06,2026,1.406560011,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,2,2,a,2026-02-07,2026-03-06,2026,2.682128299,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,2,2,b,2026-02-07,2026-03-06,2026,1.976344896,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,2,2,c,2026-02-07,2026-03-06,2026,2.327984899,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,2,6,a,2026-02-07,2026-03-06,2026,3.638426094,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,2,6,b,2026-02-07,2026-03-06,2026,3.510228861,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,2,6,c,2026-02-07,2026-03-06,2026,3.703223333,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M8,SanPablo,2,12,a,2026-02-07,2026-03-06,2026,2.782031319,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,2,12,b,2026-02-07,2026-03-06,2026,2.380265151,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,2,12,c,2026-02-07,2026-03-06,2026,2.343645687,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,2,18,a,2026-02-07,2026-03-06,2026,1.963187505,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,2,18,b,2026-02-07,2026-03-06,2026,1.375937057,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,2,18,c,2026-02-07,2026-03-06,2026,1.293499599,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,2,24,a,2026-02-07,2026-03-06,2026,3.616885233,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,2,24,b,2026-02-07,2026-03-06,2026,3.257211071,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,2,24,c,2026-02-07,2026-03-06,2026,3.576947312,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M8,SanPablo,2,48,a,2026-02-07,2026-03-06,2026,3.50667753,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M8,SanPablo,2,48,b,2026-02-07,2026-03-06,2026,2.9706594,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Upland
